Stock;Country;Year;CatchCategory;ReportingCategory;CATONRaisedOrImported;MisreportedArea;Area;Season;SeasonType;Fleet;CATON;Effort;UnitEffort;OfficialLandings;SampledOrEstimated;Sex;AgeOrLength;AgeOrLengthType;CANUM;WECA;LECA;SampledCatch;No. of Length Samples;No. of Length Measured;No. of Age Samples;No. Age Readings
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;2;Age;1827.86;86;217.43;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;3;Age;761.39;118.98;243.5;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;4;Age;651.28;132.06;248.26;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;5;Age;69.34;191.02;275.44;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;6;Age;123.85;173.56;269.65;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;7;Age;12.88;246.74;294.98;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;8;Age;2.89;305.67;318.33;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;9;Age;8.75;307.8;315.74;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;10;Age;10.8;313.3;321.02;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;11;Age;8.37;338.97;327.3;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;12;Age;3.99;378.06;343.93;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;13;Age;0.96;325;315;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;14;Age;0.96;389;355;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;390;-9;NA;390;Estimated_Distribution;Undetermined;15;Age;2.06;370.01;329.67;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;0;Age;0.71;46.5;180;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;1;Age;32.49;57.41;192.94;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;2;Age;403.07;86;217.43;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;3;Age;167.9;118.98;243.5;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;4;Age;143.62;132.06;248.26;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;5;Age;15.29;191.02;275.44;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;6;Age;27.31;173.56;269.65;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;7;Age;2.84;246.74;294.98;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;8;Age;0.64;305.67;318.33;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;9;Age;1.93;307.8;315.74;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;10;Age;2.38;313.3;321.02;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;11;Age;1.85;338.97;327.3;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;12;Age;0.88;378.06;343.93;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;13;Age;0.21;325;315;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;14;Age;0.21;389;355;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Landings;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;86;-9;NA;86;Estimated_Distribution;Undetermined;15;Age;0.45;370.01;329.67;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;0;Age;0;46.5;180;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;1;Age;0;57.41;192.94;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;2;Age;0;86;217.43;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;3;Age;0;118.98;243.5;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;4;Age;0;132.06;248.26;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;5;Age;0;191.02;275.44;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;6;Age;0;173.56;269.65;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;7;Age;0;246.74;294.98;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;8;Age;0;305.67;318.33;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;9;Age;0;307.8;315.74;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;10;Age;0;313.3;321.02;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;11;Age;0;338.97;327.3;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;12;Age;0;378.06;343.93;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;13;Age;0;325;315;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;14;Age;0;389;355;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;35;Estimated_Distribution;Undetermined;15;Age;0;370.01;329.67;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;0;Age;0;46.5;180;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;1;Age;0;57.41;192.94;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;2;Age;0;86;217.43;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;3;Age;0;118.98;243.5;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;4;Age;0;132.06;248.26;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;5;Age;0;191.02;275.44;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;6;Age;0;173.56;269.65;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;7;Age;0;246.74;294.98;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;8;Age;0;305.67;318.33;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;9;Age;0;307.8;315.74;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;10;Age;0;313.3;321.02;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;11;Age;0;338.97;327.3;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;12;Age;0;378.06;343.93;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;13;Age;0;325;315;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;14;Age;0;389;355;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;15;Age;0;370.01;329.67;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;0;Age;0;46.5;180;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;1;Age;0;57.41;192.94;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;2;Age;0;86;217.43;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;3;Age;0;118.98;243.5;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;4;Age;0;132.06;248.26;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;5;Age;0;191.02;275.44;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;6;Age;0;173.56;269.65;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;7;Age;0;246.74;294.98;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;8;Age;0;305.67;318.33;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;9;Age;0;307.8;315.74;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;10;Age;0;313.3;321.02;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;11;Age;0;338.97;327.3;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;12;Age;0;378.06;343.93;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;13;Age;0;325;315;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;14;Age;0;389;355;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Logbook Registered Discard;Reported;Imported_Data; ;27.3.a.nshm;1;Quarter;MIS_MIS_0_0_0_IBC;0;-9;dop;0;Estimated_Distribution;Undetermined;15;Age;0;370.01;329.67;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;0;Age;0;46.5;180;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;1;Age;0;57.41;192.94;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;2;Age;0;86;217.43;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;3;Age;0;118.98;243.5;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;4;Age;0;132.06;248.26;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;5;Age;0;191.02;275.44;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;6;Age;0;173.56;269.65;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;7;Age;0;246.74;294.98;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;8;Age;0;305.67;318.33;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;9;Age;0;307.8;315.74;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;10;Age;0;313.3;321.02;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;11;Age;0;338.97;327.3;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;12;Age;0;378.06;343.93;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;13;Age;0;325;315;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;14;Age;0;389;355;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;BMS landing;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;0;-9;NA;0;Estimated_Distribution;Undetermined;15;Age;0;370.01;329.67;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;0;Age;0.96;46.5;180;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;1;Age;43.82;57.41;192.94;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;2;Age;543.67;86;217.43;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;3;Age;226.46;118.98;243.5;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;4;Age;193.71;132.06;248.26;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;5;Age;20.62;191.02;275.44;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;6;Age;36.84;173.56;269.65;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;7;Age;3.83;246.74;294.98;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;8;Age;0.86;305.67;318.33;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;9;Age;2.6;307.8;315.74;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;10;Age;3.21;313.3;321.02;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;11;Age;2.49;338.97;327.3;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;12;Age;1.19;378.06;343.93;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;13;Age;0.29;325;315;0;0;0;0;0
hom.27.3a4bc7d;Denmark;2020;Discards;Reported;Imported_Data; ;27.4.a.nshm;1;Quarter;MIS_MIS_0_0_0_HC;116;-9;NA;116;Estimated_Distribution;Undetermined;14;Age;0.29;389;355;0;0;0;0;0
